%time,field.header.seq,field.header.stamp,field.header.frame_id,field.year,field.month,field.day,field.hour,field.min,field.sec,field.nano,field.tAcc,field.valid,field.fixType,field.flags,field.flags2,field.numSV,field.lla0,field.lla1,field.lla2,field.hMSL,field.hAcc,field.vAcc,field.velNED0,field.velNED1,field.velNED2,field.gSpeed,field.headMot,field.sAcc,field.headAcc,field.pDOP,field.headVeh
1576104127041978990,207,1576104127041520118,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2465,-111.649004,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104128040871610,208,1576104128040465354,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246513,-111.648992,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104129046181343,209,1576104129045063734,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246525,-111.64898,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104130041693675,210,1576104130041181325,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246536,-111.648967,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104131038853765,211,1576104131038382053,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246549,-111.648955,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104132039463569,212,1576104132038782835,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246559,-111.648948,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104133038946756,213,1576104133037879467,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.24657,-111.648948,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104134039705104,214,1576104134039040803,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246578,-111.648957,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104135036593624,215,1576104135035779953,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246582,-111.648971,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104136035454850,216,1576104136033964395,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246584,-111.648983,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104137028975393,217,1576104137028448581,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246585,-111.648983,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104138035859205,218,1576104138035351753,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246584,-111.648982,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576104139026479188,219,1576104139025947332,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.246583,-111.648981,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
