%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fix,field.lla0,field.lla1,field.lla2,field.position0,field.position1,field.position2,field.horizontal_accuracy,field.vertical_accuracy,field.velocity0,field.velocity1,field.velocity2,field.speed_accuracy
1564692205396135323,55,1564692205395536107,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205497003704,56,1564692205496451164,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205497039989,57,1564692205496499070,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205605718617,58,1564692205605279481,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205605978368,59,1564692205605338699,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205699308806,60,1564692205698916258,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205699393112,61,1564692205698934243,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205798168208,62,1564692205797580518,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205798195383,63,1564692205797602491,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205897569258,64,1564692205896951373,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205897642538,65,1564692205896979239,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205997692564,66,1564692205997093042,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692205997715983,67,1564692205997111836,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692206097689016,68,1564692206097089750,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
1564692206097744140,69,1564692206097108227,,0,40.2465075,-111.6489668,1409.722,-179890253.0,-453218877.0,409982620.0,1.327,0.938,0.0,0.0,0.0,320.0
